"","TLML_22_cfDNA_baseline_2014_12","TLML_22_cfDNA_4W_2015_1","TLML_22_DNA_baseline_2014_12","TLML_22_DNA_infusion_2014_9","TLML_22_DNA_4W_2015_1","TLML_22_DNA_FU_01_2015_2","TLML_22_DNA_FU_02_2015_3","TLML_22_DNA_FU_03_2015_4","TLML_22_RNA_infusion_2014_9","TLML_22_RNA_4W_2015_1","TLML_22_RNA_FU_01_2015_2","TLML_22_RNA_FU_02_2015_3","TLML_22_RNA_FU_03_2015_4","TLML_26_cfDNA_baseline_2015_1","TLML_26_cfDNA_4W_2015_3","TLML_26_DNA_baseline_2014_11","TLML_26_DNA_infusion_2014_6","TLML_26_DNA_4W_2015_3","TLML_26_DNA_FU_01_2015_7","TLML_26_DNA_FU_02_2015_9","TLML_26_RNA_baseline_2015_1","TLML_26_RNA_4W_2015_3","TLML_29_cfDNA_baseline_2016_1","TLML_29_cfDNA_4W_2016_2","TLML_29_DNA_baseline_2016_1","TLML_29_DNA_infusion_2015_10","TLML_29_DNA_4W_2016_2","TLML_29_RNA_baseline_2016_1","TLML_29_RNA_infusion_2015_10","TLML_29_RNA_4W_2016_2","TLML_1_DNA_baseline_2013_9","TLML_1_DNA_infusion_2013_8","TLML_1_DNA_FU_01_2014_1","TLML_1_DNA_FU_02_2014_4","TLML_1_DNA_FU_03_2014_7","TLML_1_RNA_4W_2013_11","TLML_1_RNA_FU_07_2015_2","TLML_1_RNA_FU_10_2015_6","TLML_1_RNA_FU_12_2015_10","TLML_1_RNA_FU_13_2015_11","TLML_1_RNA_FU_16_2016_6","TLML_16_cfDNA_baseline_2015_1","TLML_16_cfDNA_4W_2015_2","TLML_16_DNA_baseline_2015_1","TLML_16_DNA_infusion_2014_4","TLML_16_DNA_4W_2015_2","TLML_16_DNA_FU_01_2015_3","TLML_16_DNA_FU_02_2015_5","TLML_16_DNA_FU_03_2015_6","TLML_16_DNA_FU_04_2015_7","TLML_16_DNA_FU_05_2015_9","TLML_16_RNA_baseline_2015_1","TLML_16_RNA_infusion_2014_4","TLML_16_RNA_FU_01_2015_3","TLML_16_RNA_FU_02_2015_5","TLML_16_RNA_FU_03_2015_6","TLML_16_RNA_FU_04_2015_7","TLML_16_RNA_FU_05_2015_9","TLML_7_DNA_baseline_2014_3","TLML_7_DNA_infusion_2014_2","TLML_7_DNA_4W_2014_4","TLML_7_DNA_12W_2014_6","TLML_7_DNA_17W_2014_7","TLML_7_RNA_baseline_2014_3","TLML_7_RNA_infusion_2014_2","TLML_7_RNA_4W_2014_4","TLML_7_RNA_12W_2014_6","TLML_20_cfDNA_baseline_2015_1","TLML_20_cfDNA_4W_2015_2","TLML_20_DNA_baseline_2015_1","TLML_20_DNA_infusion_2014_7","TLML_20_DNA_4W_2015_2","TLML_20_DNA_FU_01_2015_3","TLML_20_DNA_FU_02_2015_6","TLML_20_RNA_baseline_2015_1","TLML_20_RNA_infusion_2014_7","TLML_20_RNA_4W_2015_2","TLML_20_RNA_FU_01_2015_3","TLML_20_RNA_FU_02_2015_6","TLML_4_cfDNA_baseline_2015_10","TLML_4_cfDNA_4W_2014_12","TLML_4_DNA_baseline_2014_11","TLML_4_DNA_infusion_2013_11","TLML_4_DNA_4W_2014_12","TLML_4_DNA_FU_01_2015_1","TLML_4_RNA_baseline_2015_10","TLML_4_RNA_infusion_2013_11","TLML_4_RNA_4W_2014_12","TLML_4_RNA_FU_01_2015_1","TLML_18_DNA_baseline_2014_8","TLML_18_DNA_infusion_2014_6","TLML_18_DNA_4W_2014_9","TLML_18_RNA_baseline_2014_8","TLML_18_RNA_infusion_2014_6","TLML_18_RNA_4W_2014_9"
"TLML_4_DNA_baseline_2014_11",0,0,2.89932926681391e-05,0,4.6754067287947e-05,0.000135350727295858,0.000154795425368904,0,1.05517596450822e-05,4.09964550386266e-05,2.92109561090703e-05,8.68122724257197e-06,8.12128524543483e-06,0,0,0,0,0,0,0,6.49234759328957e-05,4.27229926339582e-05,0,0,0,0,0,7.9442403713957e-05,0,0.000234142338067879,0,0,0,6.07134091813658e-05,0,0,1.14056193118619e-05,0,0.000507188253745628,0,0.000611437755684714,0,0,0,0,0,0,0,0,0,0,0,0,3.11077488019468e-05,8.8611982060469e-06,0,0.000124579686684376,0,0,6.50762387410826e-05,0,8.13862209500048e-05,0,0.000189321056875402,0,0,0,0.00595084900162089,0,8.56419154831052e-05,0,0,9.16195115261556e-05,0,1.18573344495694e-05,0,0,0.000227076312693674,2.35435374839411e-05,0.179159929382308,0.0100443619836885,1,0.0576297288606833,0.0292822798976171,0.220094579581127,0.647322127341429,0.0463998460677259,0.0128114074190546,0.251372689531435,0,0,0,0,0,0
"TLML_4_DNA_infusion_2013_11",0,0.00021354522240973,2.31902227483725e-06,9.03469292579474e-06,0.00119199465296694,0.000765706049403963,0.000871426509865895,0.000340712432101003,1.10233303695168e-06,0.00042565142906554,0.000368455649868998,0.000226180404995277,0.00017685422715062,0,0,0,0.000105159773560862,7.1552291064901e-05,0,8.78954127104894e-06,0.0002601420955478,0.000245078719412298,0,0,3.73089214812776e-05,0.000329790595855298,0.000317411925262316,0.000571261464055119,0.000131581804471756,0.00177066933985171,2.98235702627516e-05,0,4.81132415621006e-05,1.18278005936374e-05,4.8181376506272e-06,2.64632329518023e-05,8.23438678305505e-05,2.90913397223002e-05,0.00182007435262498,9.61164356248697e-05,0.0029881411394759,0,0,0.000110815877574549,4.41207472111754e-07,1.69874899912976e-06,0,0,0,0.000383293661897426,6.21028177447462e-05,0.000374545572699995,0,0,5.641505317799e-05,0,0.000268601851142327,6.23906878224066e-05,6.50197303200463e-05,0.000274184558555515,5.25647347051954e-05,8.3416221497046e-05,9.33683126900302e-05,8.57715213362242e-05,9.58026073983307e-05,4.35963556394467e-06,9.42448423505042e-06,0,0,0.000551492770108859,5.70492390971237e-06,5.12208558161852e-06,0.00010904417598602,0,0.000417695455833673,1.41766625383662e-06,3.42419369620768e-06,0.000390263360927117,1.20644558922827e-05,0.00434471954914516,0.00563083138875931,0.0576297288606833,1,0.0158952077878439,0.0107780748698272,0.11414241128764,0.849897238120267,0.00876496687167605,0.0113783279082246,8.07512102797581e-05,6.41673452784806e-06,0,0.000375060694022082,3.21203227719925e-06,0
"TLML_4_DNA_4W_2014_12",0,0.000502993921933129,0.000822259221222296,3.4894862185978e-05,0.00027927400610617,0.000271741624544026,0.000344589304106584,0.000364288631256084,1.0112328126851e-05,0.000178145319454089,0.000149060328627019,0.000134695665431733,0.00014183860853442,0.00349526685793022,0,0,0,0,0,0,0.00412120769341492,0.00282871590167336,0,0.0238423263357722,5.15344431319913e-05,1.65431780888314e-07,0,3.42989159151605e-05,0.000167776959614163,1.7963096010309e-05,0,0,0,0,0,0,7.02800731866329e-07,4.008382736159e-07,2.65045712226376e-05,6.40842735980626e-06,2.52160614788948e-05,0,0,3.54157134966822e-06,2.15346975401901e-06,1.26273258562418e-05,0,0,0,0,0,6.93572771972954e-06,1.97175585951501e-07,0,0.000287377347214335,0,5.57314900413096e-06,4.06057495531598e-05,0,4.4017121364264e-05,0,0,0,1.82007231903076e-05,6.64945664395331e-06,5.02398755853561e-06,9.41692860681053e-05,0.254220635054471,5.74374964301957e-06,6.55390546578305e-07,2.08135601290509e-05,2.34703695345239e-06,0,0,1.06914186725304e-05,0,4.0219069339227e-07,1.66647330762387e-05,3.3647138446277e-06,0.00445005913628986,0.840835970417193,0.0292822798976171,0.0158952077878439,1,0.0747985362734339,0.0378671892445155,0.0165109696342981,0.836617572683492,0.0436153589963964,6.41758278622302e-05,9.42629433557271e-06,0,1.52940412454653e-05,7.74124222247677e-06,1.54345684322395e-06
"TLML_4_DNA_FU_01_2015_1",0,0.00344091104933987,0.000450196935138183,1.01691250368435e-05,0.00165270627080634,0.000436223901235869,0.00041504862942775,0.000175479746399096,3.62027721017373e-06,0.000332126239435915,0.000237169381437214,6.290141550098e-05,6.57359724957941e-05,0,0,0,0,0,0,0,9.57907096242806e-05,7.19333793555772e-05,0,0.00088413385756061,0,1.3333571682517e-07,0,8.82004141526955e-06,5.85982780245946e-06,1.81127007223547e-05,0,0,0,0,0,8.83600164034268e-06,2.18380145727135e-06,6.26399496483539e-06,0.00120018045960093,0,0.000312825740224351,0,0,0,0,1.87126012713721e-06,0,0,0,6.40063857318185e-07,0,3.57652231639143e-06,0,0,3.62463430404685e-06,0,0,1.26895553656321e-06,0,6.08188093440413e-08,0,0.000207103018537844,0,8.31748751397599e-07,1.02130208169815e-05,0,3.51972849232713e-05,0.0053610132967725,0,0.000204317024555557,2.87132010785094e-06,0,0,0.00034210825248804,1.35030245694652e-05,3.271898769676e-06,0,0,0,0.0203570093853076,0.0902856742040262,0.220094579581127,0.0107780748698272,0.0747985362734339,1,0.191825009209171,0.00892096019042045,0.0436129891618159,0.939143152859711,0.000150452819316135,0,0,2.18868910942455e-05,0,0
"TLML_4_RNA_baseline_2015_10",0,0,7.29863288738957e-05,0.000145130685413813,1.14589644957526e-05,1.96531563915387e-06,1.63081940267541e-05,7.14897916211885e-06,0.000100215794705637,3.3498686576852e-06,9.68643840194963e-07,1.32148080779176e-06,4.26947400171987e-07,2.52652183347851e-05,0,0.000378411660850001,1.11661007612486e-05,6.39202421412054e-05,1.35165422738843e-05,7.39107646252368e-06,0.000627390629922461,0.000209117658746679,0,0.00039998341736688,5.49040624619342e-05,0.000354181330046744,0.0004684421565992,0.000329849921076241,0.000229676639193008,0.000977786883545462,8.47900680878021e-05,0.000188299135210324,0.000370076202215283,0.000177982316555483,7.9896066361923e-05,0.000530621154229504,0.00205483167613284,0.00187496493115042,0.00229504524135005,0.00154129617787039,0.00221180101753625,0,0.000210818613287497,0.000123566481155138,0.000160538089118803,0.000144556234112314,5.11632586486111e-05,6.69610851685166e-05,5.10874105017244e-05,6.37829563597965e-05,9.89071800471703e-05,0.000646682120348958,0.000295525931288011,4.28394338555115e-05,8.85427867954274e-05,0.000139431501859152,0.000261578879447044,9.12095685707311e-05,0,0.000710680869404474,0.000114002408478698,4.44899793845924e-05,0,0.000128103218426575,0.000928214950107933,2.33164961878255e-05,3.1945031643591e-05,0.00324526285133559,1.53625327591625e-05,0.000371444639212968,2.82828724228425e-05,1.87196810496897e-05,0.000212859743402164,1.73723445223741e-05,0.000230211352117318,1.77410186482957e-05,3.29954712197405e-06,0.000652571361243517,2.81317043095423e-05,0.0626438870838922,0.0157439623582593,0.647322127341429,0.11414241128764,0.0378671892445155,0.191825009209171,1,0.0875327303364389,0.0193292563319716,0.211637197020448,0.000128691488019158,0,0,0.000196502516134033,8.47114181799362e-07,6.83605587456381e-06
"TLML_4_RNA_infusion_2013_11",0,9.44653963836098e-05,2.95755643557336e-06,5.37244606607662e-06,0.00051069881854223,0.000335177393851458,0.000382181887302306,0.000145416650724414,3.73115186877896e-07,0.000188624430391114,0.00016403097253678,0.000101440997141227,7.91499069730461e-05,0,0,0,1.09137833057921e-05,5.6582652804355e-06,0,0,0.000109067854243893,1.70461633815225e-05,0,0,0,0.000142240375581175,0.000208703476849578,0.0003367832952474,6.2427325129487e-05,0.00199165864663949,0,3.5482155468319e-07,2.83774391454486e-05,1.7577254911534e-05,1.12107067187728e-05,7.3509176587269e-05,3.25653557633587e-05,1.46812210633508e-05,0.00161718589205485,5.73806816947678e-05,0.00297811027917175,0,0,5.42835793536529e-05,8.41703737596169e-07,4.1076407420462e-06,0,0,0,0.000594484472936787,0,5.73605064269057e-05,0,5.38638796116535e-07,1.70039450202365e-05,1.73202417445225e-05,0.00014342825665334,3.95173730948453e-06,1.20876965035725e-05,0.000319341950689556,4.64010344401663e-05,1.77080101585137e-05,8.70167538270155e-05,9.57971063389361e-05,0.000135851273788298,4.59321318015052e-06,2.26180597621209e-05,0.000444530086423307,0,6.3500405982805e-05,1.27369840601451e-05,7.55500420691312e-07,0.000185855624703365,0,0.000269934283590193,5.58357191842997e-07,2.95042581403468e-07,0.00040628091044632,8.75484583211339e-06,0.00110871716250595,0.00237604952761719,0.0463998460677259,0.849897238120267,0.0165109696342981,0.00892096019042045,0.0875327303364389,1,0.00599860451441827,0.00996347865274558,0.000311363189342898,2.21429643481249e-06,0,0.000152281899397488,1.1090733460641e-06,0
"TLML_4_RNA_4W_2014_12",0,1.44787325856631e-05,0.000636103595702059,1.51501347304656e-06,1.69210671396889e-05,4.5719973921039e-06,7.56551449895319e-06,6.3691528811202e-05,4.78888199617326e-07,1.49202757369277e-06,8.19165361782821e-07,8.1737116986529e-07,9.95942697917722e-07,0.00562069183333546,0,0,0,0,0,0,0.00323727060993334,0.0023627668218944,0,0.0281025618057961,0,1.50944862564319e-06,0,6.18780749890512e-06,0.000194457026754686,6.50459369132985e-06,3.57850155791036e-06,4.02211904952147e-08,5.70524502275735e-06,4.87964052865169e-06,1.67647356301957e-06,3.93390364032841e-06,4.00520953852373e-06,5.85790491992569e-06,2.07560851291204e-05,8.23817559713884e-06,1.62595783914666e-05,0,0,0,6.12848274246957e-06,1.37023566698184e-05,0,0,0,6.12932555894986e-07,0,3.47100467314062e-06,0,6.5702265518692e-07,0.000275301348337138,0,7.25725926425273e-06,3.28670957616271e-06,2.61709376550959e-05,9.64239035506008e-07,6.80290211834804e-06,3.49925196209956e-06,8.40341603461323e-05,1.94672069886197e-06,7.20325135330722e-06,2.49826299573459e-06,6.88230639218401e-06,0.307313822280118,0,5.51527785095089e-06,2.5001799720855e-07,4.91603820376954e-07,1.05627568481585e-07,1.55433091119109e-06,6.15136353482844e-06,8.8918612597471e-08,0,2.31997929747197e-06,8.45489731762123e-07,0.00185752422562726,0.632126434917684,0.0128114074190546,0.00876496687167605,0.836617572683492,0.0436129891618159,0.0193292563319716,0.00599860451441827,1,0.038638352748712,1.84200584944239e-05,0,0,9.71334998681293e-07,0,1.41363207488138e-07
"TLML_4_RNA_FU_01_2015_1",0,0.00176222224296589,0.000198763380604736,5.37126905445482e-06,0.000793290572178654,0.000218230785476006,0.000207864712837291,8.68604272977737e-05,1.98595051133089e-06,0.000173752889495802,0.000127476259892874,3.48454599002266e-05,3.62221817417395e-05,5.97906634954928e-05,0,0,0,0,0,0,6.23975549188089e-05,4.31345005637132e-05,0,0.00166972460533033,0,5.09658128744709e-07,0,4.63406981257799e-06,4.30175931844118e-06,1.06674359993042e-05,0,0,0,0,0,1.97560859939518e-06,6.50152373698751e-07,2.01739876284126e-06,0.000976067641554543,1.30671699698213e-06,0.000304371644320623,0,0,0,4.50229236934697e-07,1.79149621209797e-06,0,0,0,3.70769600752872e-07,0,2.4142416342489e-06,0,0,3.54872439173302e-06,1.74358563818416e-06,6.95175006307907e-07,3.27304191347652e-07,0,8.02791547577457e-06,1.24833228522709e-06,0,0,4.07120050007628e-07,1.66391932157145e-06,3.32630182813961e-07,7.42713760116713e-06,0.0075802768028532,0,0.000199675026574886,9.31992007640487e-07,0,1.25125198652728e-07,0.000255780674272892,2.64555753662214e-06,1.84070766463648e-06,0,2.49135071838753e-07,1.01304818051953e-07,0.0143402425104481,0.0487345429297374,0.251372689531435,0.0113783279082246,0.0436153589963964,0.939143152859711,0.211637197020448,0.00996347865274558,0.038638352748712,1,0.000105688930203669,0,0,3.23013331119811e-06,0,5.45921766713703e-07
"TLML_18_DNA_baseline_2014_8",0,0.000986933292943368,3.53272094022521e-05,3.39398350986775e-08,0.00125445982630313,0.00109961934917474,0.00109538376517543,0.00119219834818921,1.75188927626693e-06,0.000950171425330066,0.00083726758686983,0.000722612135213354,0.000745724484272133,0,0,0,0,0.000504017909233332,0,0,0.000340190318266812,3.73322183528501e-05,0,0,0.000473736741582037,9.77152328367406e-06,0,0.000132857038933862,1.24757467632203e-05,4.46600969067184e-05,0,1.26163329248645e-06,0.00112414775988087,0.00115323137366523,0.00028133357804359,0.000553742317729489,0.00184232992926716,0.00116051972640564,0.00120794125656537,0.00121950696174859,0.00153011477595187,0,0,0,0,0,3.53383112209507e-05,0,0,0.000280886453989203,0,0,0,8.48633139014906e-06,0,0,1.16035584776503e-05,0.000276935460186076,5.70006030167097e-05,0,0.00140501375047784,0.00205898232778055,0,0.000274981323840158,0.000382730249279739,0.000405058217829433,0.000151250065551338,0,0,0,5.63651885667418e-06,0,8.1639149638727e-05,0,7.2339591359667e-05,0,0,5.94642186248794e-06,6.50735863163086e-05,0,0,0,8.07512102797581e-05,6.41758278622302e-05,0.000150452819316135,0.000128691488019158,0.000311363189342898,1.84200584944239e-05,0.000105688930203669,1,0.000204300101223851,0.0141465380724781,0.199163302291627,5.81525126740875e-05,0.0161196680634274
"TLML_18_DNA_infusion_2014_6",3.97116124963648e-05,1.12954966750967e-05,0,0.000120019238420141,2.34683028818866e-05,1.27296656655778e-05,1.02183156517631e-05,9.63328200292063e-06,0.000113068627671912,1.23446935260116e-05,1.05266097844487e-05,5.96672553989749e-06,4.36015324194157e-06,0,0,0,0,0,0,0,0,0,0,0,3.6701567508728e-05,5.83662853040864e-07,6.35468775199076e-06,5.57089445004816e-06,4.24548725908786e-07,2.79896097689573e-06,0,0,0,0,0,0,4.57316771928252e-08,1.54509426969137e-06,5.77628989389074e-06,7.89551826515069e-06,1.74229331470805e-06,0,0,1.25613826883175e-05,0,0,0,0,0,0,0,6.60506779791136e-06,0,0,0.000191348176063471,1.89097801520829e-05,0.00183452409253472,0.000898803927839576,0,0,0.000106051780746104,8.9155811005667e-05,0,0.000763128038244342,1.29501853410711e-05,3.88958990560568e-05,1.49567463431871e-05,0,0,0,2.21109737912157e-05,1.62993692423042e-06,0,0,3.80367550748279e-06,0,0,1.0944197340737e-07,3.50618129770518e-06,0,0,0,6.41673452784806e-06,9.42629433557271e-06,0,0,2.21429643481249e-06,0,0,0.000204300101223851,1,0.000100232572888456,0.000415120325977223,0.893086262793023,0.000689340598008014
"TLML_18_DNA_4W_2014_9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29619309828347e-06,0,0,0,0,0.00152890368656058,0.00069832145365054,0.0010711976679996,0.000142657684516147,0.000491774950188786,0.000756179172063469,0.000488167385723377,0.000648983112082648,0.000672383856935002,0,0,0,0,0,0,0,0,0,0,0,0,3.37896501515749e-05,7.20500358192225e-05,0,0.000171632256263533,0,0.00171717039840731,0.00104189807654563,0.0142595354055481,0.00506707701659556,0.00504493884949077,0.000537253315953863,0.00175069570185133,0.00839191122269982,0.00328963655561318,0,0,0,0.00077824663004713,0,0,0,0,0.00082888444457796,0.000175917643726432,9.31180946595155e-05,0.000137944871170882,0,0,0,0,0,0,0,0,0,0,0.0141465380724781,0.000100232572888456,1,0.0237082707653595,0.000126466374195105,0.870972801574498
"TLML_18_RNA_baseline_2014_8",0,9.09443115037831e-06,6.16289161025853e-05,6.06424214508492e-07,1.56400360313011e-05,1.00825515726155e-05,1.04578678673087e-05,1.43670592803393e-06,4.94465936171849e-07,3.05860237655143e-06,1.70796736897653e-06,1.29649821055444e-06,1.76612273008153e-06,0.000201062310772905,0.000202776814623585,3.24209718742552e-06,0.00014017217416116,3.49865928880012e-05,0.000135220304814741,1.93908300297646e-05,0.00137329064644213,0.000101405903798444,0,8.18528950356464e-05,3.84435183343051e-05,0.000190320188050333,0.000430872421235032,0.0037460411505342,0.000135151844538282,0.000411125884948224,5.72725902482591e-05,2.19538026978929e-07,8.28544318609973e-05,0.000163270906938726,5.14349992285814e-05,5.50539440533021e-05,0.000278889229931186,0.00017766443686599,0.000622205358300269,0.000235987951265676,0.00051592722545132,0,0,0.000224962348616701,9.47718482565619e-07,0,0,0,9.70284464012249e-06,0,3.28068143891742e-05,0.000225684277209849,2.03512337426213e-06,1.58980123409022e-06,1.13578469737069e-05,7.18935432594292e-05,2.79488065360479e-05,3.53723380020955e-05,0.00135546778275637,0.00191596067810987,0.00374455092113945,0.00316937900518792,0.000172733177490173,0.00101784968182168,0.00115067600918723,0.000729265270520324,0.000261933478811208,4.14310260692313e-05,2.49936620272622e-05,0.000336573480201105,0.000943630841788868,2.86225041030409e-05,2.19214468968339e-05,6.73289825247321e-05,0.000742974576019219,0.000516254187072128,3.63059470387113e-05,0.000358408728056964,6.09282110923473e-05,0,0,0,0.000375060694022082,1.52940412454653e-05,2.18868910942455e-05,0.000196502516134033,0.000152281899397488,9.71334998681293e-07,3.23013331119811e-06,0.199163302291627,0.000415120325977223,0.0237082707653595,1,0.000410932624488301,0.0247630941626106
"TLML_18_RNA_infusion_2014_6",7.31577313873582e-05,1.96043053893624e-05,0,0.000145965754777677,4.21714255513855e-05,1.84410377266037e-05,1.88951801098593e-05,1.69012484904309e-05,0.000165032571779351,2.26250224175428e-05,1.89409884112737e-05,1.10762649987972e-05,8.09186683904506e-06,0,0,0,0,0,0,0,2.1709221993261e-07,0,0,0,2.11396329684239e-05,3.38947027923295e-07,7.29936255728864e-06,6.07426536289914e-06,0,1.62219157960108e-06,0,1.77329036285281e-07,0,0,0,7.68860363878588e-07,3.35670333304889e-07,6.67463700138032e-07,4.19965050664774e-06,6.55967362418105e-06,6.97254224640924e-07,0,0,7.50758186042668e-06,0,0,0,0,0,0,0,1.24329507432884e-06,6.58500089873478e-08,0,0.000299676743712837,2.45322652928257e-05,0.00216659084764644,0.00168665204511782,4.85428022694304e-08,3.61297864423787e-07,0,0,0,0.000539789891879536,4.23160396508128e-06,1.09533319459968e-05,1.64530204918267e-06,3.29256415298561e-05,0,0,6.8547897079762e-06,1.08198294431107e-06,3.67619329274623e-06,0,8.65413959138096e-06,0,0,1.14733829938308e-07,6.17081612852999e-06,0,0,0,3.21203227719925e-06,7.74124222247677e-06,0,8.47114181799362e-07,1.1090733460641e-06,0,0,5.81525126740875e-05,0.893086262793023,0.000126466374195105,0.000410932624488301,1,0.000692355329555158
"TLML_18_RNA_4W_2014_9",0.000156438587305206,3.19562034957816e-05,0,0.000222970912963648,8.25353931771041e-05,2.77075248766604e-05,3.19970465214281e-05,3.40989857421175e-05,0.000234411593501012,9.02031357027801e-05,2.80565810835949e-05,1.54230314422528e-05,1.15184898957086e-05,0,0,0,2.56116238112402e-05,9.78618634288814e-06,9.93720940246446e-06,0,2.33345953598299e-05,4.8724233668038e-06,0,0,0,0.000158880094192187,1.6438032218508e-05,2.63835810858255e-05,0.000290455720112751,2.37771176347343e-05,0,3.17695891960959e-07,0.00209341987710098,0.00093873374332869,0.00152393165140358,0.000169750974833603,0.000597476965263664,0.0009691601493228,0.000483732952853517,0.000572468377231786,0.000836013494586148,0,0,1.62160667150547e-05,1.42650662115479e-05,0,0,0,5.43154200727579e-06,0,3.71294477227149e-05,1.35841338467583e-05,3.19917370890335e-05,4.85955510138257e-05,2.35698272651998e-05,8.02940428354032e-06,0.000208703057563562,1.67580534026464e-05,0.00172886094923744,0.00132882216836351,0.0182215772662108,0.00636017255861168,0.00713969703490297,0.00044874043776657,0.00221660734225897,0.0116081410873189,0.00441896121532235,0.000304208354183442,0.00110429168377122,3.20447440923053e-05,0.00164461635403434,0.00148692327861246,1.30362574967741e-05,0.000366748902135543,2.73516500302071e-05,0.0016907400388668,0.00175893161411859,7.22655839082858e-05,0.00111080109659415,0,0,0,0,1.54345684322395e-06,0,6.83605587456381e-06,0,1.41363207488138e-07,5.45921766713703e-07,0.0161196680634274,0.000689340598008014,0.870972801574498,0.0247630941626106,0.000692355329555158,1
